"plotno" "Treeno" "Species" "x" "y" "dbh" "d.end" "dratio" "baf1" "baf2" "AGR" "RGR" "AGR.g" "RGR.g" "year" "period" "xmax" "ymax"
"326" 41007000 388 41 29.6 6 32.4 36.05 0.441116405718176 0.0181329750166471 0.00517859815724781 0.521428571428571 0.0152497772760963 0.00280322629483753 0.0304995545521927 1954 7 55.45 45.05
"327" 41007000 408 41 36.7 0.599999999999994 41.05 46 0.558883594281824 0.00897711374206184 0.00315944536179135 0.707142857142858 0.0162643657986654 0.00483465864446503 0.0325287315973308 1954 7 55.45 45.05
"328" 41007000 415 41 38.1 6.59999999999999 30.3 33.05 0.424667133847232 0.0335189222801047 0.00548625267732059 0.392857142857142 0.0124105505403388 0.0019546596791554 0.0248211010806776 1954 7 55.45 45.05
"329" 41007000 422 41 35.4 12.8 28.7 33 0.462903225806452 0.0163054300152172 0.0071801338221951 0.614285714285714 0.0199443483858435 0.00297677123901396 0.0398886967716871 1954 7 55.45 45.05
"330" 41007000 435 41 32.6 22.1 30.5 32.95 0.416098226466576 0.0236635224486745 0.0071387324546893 0.35 0.0110377967621643 0.00174417297136488 0.0220755935243287 1954 7 55.45 45.05
"331" 41007000 446 41 30.8 24.9 36.5 39.6 0.460277427490542 0.0189541814361651 0.00548745710410282 0.442857142857143 0.0116452653817127 0.00264690401038703 0.0232905307634255 1954 7 55.45 45.05
"332" 41007000 453 41 30 29.9 31.75 34.25 0.425888665325285 0.0225361327819377 0.00689987070858867 0.357142857142857 0.0108276913385048 0.00185129567086542 0.0216553826770096 1954 7 55.45 45.05
"333" 41007000 480 41 28 39.6 31.25 34.5 0.440451021846371 0.0368526916880074 0.00559927463011175 0.464285714285714 0.0141342782649862 0.00239756814344274 0.0282685565299724 1954 7 55.45 45.05
"334" 41007000 484 41 23 39.8 37.9 42.5 0.48840206185567 0.0352595514431941 0.00381686175255501 0.657142857142857 0.0163647091202843 0.0041495950964416 0.0327294182405687 1954 7 55.45 45.05
"335" 41007000 490 41 24.8 43.9 39.7 44.9 0.485626911314985 0.00469081279014415 0.00306652443208448 0.742857142857142 0.0175838010078663 0.00493589085774007 0.0351676020157325 1954 7 55.45 45.05
"336" 41007000 502 41 33 44.7 38.1 42.9 0.489717223650386 0.0151626178532789 0.00317250502090423 0.685714285714285 0.0169510776859023 0.00436232579898468 0.0339021553718045 1954 7 55.45 45.05
"337" 41007000 510 41 36 39 33.8 38.75 0.441253263707572 0.0136733124380831 0.00504356526101421 0.707142857142858 0.0195242790443404 0.00402934502763858 0.0390485580886809 1954 7 55.45 45.05
"338" 41007000 518 41 31.2 37.5 28.05 30.35 0.414022140221402 0.0209417895449125 0.00708619613224781 0.328571428571429 0.0112582693624003 0.00150706687582207 0.0225165387248005 1954 7 55.45 45.05
"339" 41007000 523 41 34.1 33.1 39.3 43.7 0.478684531059683 0.0241079963683213 0.00446244230133346 0.628571428571429 0.0151605118894756 0.00409753441818212 0.0303210237789512 1954 7 55.45 45.05
"340" 41007000 527 41 37.5 30.7 32.15 34.95 0.42895263509006 0.109428765030921 0.00671942111890442 0.400000000000001 0.011929431142313 0.00210800867055875 0.023858862284626 1954 7 55.45 45.05
"341" 41007000 531 41 38 28.3 42.8 47.25 0.562417871222076 0.00589944481329674 0.00394164155946429 0.635714285714286 0.014130650193143 0.00449609593617191 0.0282613003862859 1954 7 55.45 45.05
"342" 41007000 544 41 42.8 17.5 33.3 35.95 0.458677685950413 0.0145537911418657 0.00529182648931978 0.378571428571429 0.0109388124543797 0.00205900543514964 0.0218776249087594 1954 7 55.45 45.05
"343" 41007000 549 41 38.7 17.4 29.15 33.25 0.466773418734988 0.0450771614830408 0.00673004882929923 0.585714285714286 0.0187999791864803 0.00287051808748005 0.0375999583729605 1954 7 55.45 45.05
"344" 41007000 557 41 44.2 11.2 37.4 40.6 0.48761408083442 0.0412043636295335 0.00446807466485916 0.457142857142858 0.0117281945981715 0.00280050545120004 0.023456389196343 1954 7 55.45 45.05
"345" 41007000 560 41 43.8 8 38.75 42.9 0.496476617552851 0.0396155557151302 0.00399255331699643 0.592857142857143 0.0145344385906593 0.00380186005959738 0.0290688771813186 1954 7 55.45 45.05
"346" 41007000 572 41 47.8 2.09999999999999 29.65 31.8 0.430021754894851 0.0271898227997382 0.00388011766177971 0.307142857142857 0.0100005949060566 0.00148235488360946 0.0200011898121134 1954 7 55.45 45.05
"347" 41007000 583 41 47.6 9.09999999999999 39.3 43.2 0.541322314049587 0.00889635239121068 0.00362305287138836 0.557142857142858 0.0135165680535499 0.00361002655818756 0.0270331361070998 1954 7 55.45 45.05
"348" 41007000 591 41 50.2 15.3 33.15 35.65 0.457556935817805 0.0243744726816546 0.00486060406702848 0.357142857142857 0.0103866328897762 0.00192983548720516 0.0207732657795524 1954 7 55.45 45.05
"349" 41007000 598 41 45.5 20.1 30.7 35.2 0.4796875 0.0469907806495267 0.00573059633406875 0.642857142857143 0.0195404897158428 0.00332728321936448 0.0390809794316857 1954 7 55.45 45.05
"350" 41007000 610 41 47.1 26 31.6 36.4 0.481340441736481 0.0136250258519984 0.00539682648259696 0.685714285714285 0.0202016648642612 0.00366219943618467 0.0404033297285225 1954 7 55.45 45.05
"351" 41007000 624 41 42.2 34.3 30.4 35.15 0.415300546448088 0.0279445029413587 0.00556602114413021 0.678571428571429 0.0207402871206425 0.00349347908072626 0.0414805742412851 1954 7 55.45 45.05
"352" 41007000 644 41 36.6 42.7 28.6 31.75 0.418740849194729 0.0138708645678863 0.00568671994494276 0.45 0.014926572501842 0.00213294506224662 0.0298531450036839 1954 7 55.45 45.05
"353" 41007000 662 41 48.6 42.1 27.75 32.8 0.417921686746988 0.0293455263053805 0.00497553067807554 0.721428571428571 0.0238846678853792 0.0034308155272609 0.0477693357707584 1954 7 55.45 45.05
"354" 41007000 672 41 47.7 32.4 30.1 32.6 0.437818181818182 0.018669182486144 0.00569230391559816 0.357142857142857 0.0113981595168331 0.00175873088732214 0.0227963190336663 1954 7 55.45 45.05
"355" 41007000 678 41 50.7 32.4 34.15 38.1 0.469093406593407 0.0220376146892075 0.00449662817396522 0.564285714285715 0.0156359565879795 0.00320204026223699 0.0312719131759589 1954 7 55.45 45.05
"356" 41007000 692 41 52.6 43.3 24.35 27.2 0.386507936507937 0.050680531738648 0.00517557380634352 0.407142857142857 0.0158121605390504 0.00164841049529921 0.0316243210781008 1954 7 55.45 45.05
"357" 41007000 699 41 54.4 38.2 38.65 42.9 0.531636863823934 0.00417377327908123 0.00275743231829577 0.607142857142857 0.0149035787000771 0.00388870265652161 0.0298071574001544 1954 7 55.45 45.05
"358" 41007000 705 41 55.1 32.9 34.75 38.8 0.473433242506812 0.0303549767785292 0.00350883234880934 0.578571428571428 0.0157486678026324 0.00334217773453462 0.0314973356052647 1954 7 55.45 45.05
"359" 41007000 717 41 53.6 27 31.6 35.5 0.481340441736481 0.024505341317826 0.00434734506510278 0.557142857142857 0.0166250822697862 0.00293615493399255 0.0332501645395725 1954 7 55.45 45.05
"360" 41007000 731 41 54.9 21.1 34.05 38.1 0.505567928730512 0.00754219556276539 0.00346544016947012 0.578571428571429 0.0160548927910192 0.00327856048329943 0.0321097855820383 1954 7 55.45 45.05
"361" 41007000 741 41 52.4 15.4 29.1 33.5 0.460807600950119 0.0265870270874611 0.00563891213448132 0.628571428571428 0.0201153235219391 0.00309042957323133 0.0402306470438783 1954 7 55.45 45.05
"362" 41007000 755 41 54.6 8.5 28.45 30.6 0.419926199261993 0.0287807480838973 0.00413941379549914 0.307142857142857 0.010407406912285 0.00142445981899331 0.0208148138245701 1954 7 55.45 45.05
"363" 41007000 20 41 4.8 8.59999999999999 37.8 39.55 0.457350272232305 0.0145983298881929 0.00389873348365033 0.194444444444444 0.00502851017645788 0.00118126065436542 0.0100570203529158 1961 9 55.45 45.05
"364" 41007000 27 41 3.09999999999999 12.6 40.85 46 0.476662777129522 0.0202568737298763 0.00343694443421761 0.572222222222222 0.0131927305758981 0.00390323252254447 0.0263854611517962 1961 9 55.45 45.05
"365" 41007000 38 41 1 22.3 43.7 48.1 0.493506493506493 0.0148279885486047 0.00288285669283611 0.488888888888889 0.0106593416677968 0.00352486695732775 0.0213186833355936 1961 9 55.45 45.05
"366" 41007000 42 41 3.2 26.9 30.65 32.1 0.358060747663551 0.0443289445200658 0.00594028231729839 0.161111111111111 0.00513592975041667 0.000794015726579172 0.0102718595008333 1961 9 55.45 45.05
"367" 41007000 52 41 3 33.7 54.95 61.15 0.55060120240481 0.0038786650313393 0.00194891992152494 0.688888888888888 0.0118784645870611 0.00628161451085279 0.0237569291741224 1961 9 55.45 45.05
"368" 41007000 63 41 6.3 24.4 32.45 33.65 0.419793014230272 0.0301910113310337 0.00592344884832334 0.133333333333333 0.00403473477118194 0.000692197581340947 0.00806946954236391 1961 9 55.45 45.05
"369" 41007000 70 41 7.90000000000001 17.8 44.85 47.65 0.490431930016402 0.00992051183569312 0.003757885225724 0.311111111111111 0.00672878239948954 0.00226020138133266 0.0134575647989791 1961 9 55.45 45.05
"370" 41007000 77 41 9.7 12.5 43.4 46.25 0.491784702549575 0.0255655693179845 0.00403398242908114 0.316666666666667 0.00706689142800832 0.00222967993603841 0.0141337828560167 1961 9 55.45 45.05
"371" 41007000 84 41 9.5 7.2 37.55 41 0.455703883495146 0.0128118176155124 0.00414073571002383 0.383333333333334 0.00976652094379604 0.00236489931983667 0.019533041887592 1961 9 55.45 45.05
"372" 41007000 114 41 12.4 16.9 43.3 47.15 0.491208167895632 0.0335547098822209 0.00432659267677142 0.427777777777778 0.00946459711900246 0.00303890184372558 0.018929194238005 1961 9 55.45 45.05
"373" 41007000 134 41 12.3 29.5 46.4 50 0.498924731182796 0.0138541536412847 0.00354901913720949 0.4 0.00830261624399295 0.00302849531806056 0.0166052324879859 1961 9 55.45 45.05
"374" 41007000 165 41 7.09999999999999 44.2 27.25 28.5 0.331508515815085 0.0259722572237832 0.00661158972178545 0.138888888888889 0.00498339624059464 0.000608138161241773 0.00996679248118926 1961 9 55.45 45.05
"375" 41007000 176 41 6.7 39.8 44.1 47.55 0.445229681978799 0.0241724745409887 0.0031200999564284 0.383333333333333 0.00836911183762215 0.00275930009755608 0.0167382236752442 1961 9 55.45 45.05
"376" 41007000 185 41 11 34.4 42.15 44.3 0.434088568486097 0.0219226567802092 0.00396379998638349 0.238888888888889 0.00552777695591391 0.00162199992372528 0.0110555539118279 1961 9 55.45 45.05
"377" 41007000 202 41 17.7 23 46.6 51.8 0.509568069983598 0.00885410020322675 0.00379592322741829 0.577777777777777 0.0117544009037597 0.00446525035830229 0.0235088018075194 1961 9 55.45 45.05
"378" 41007000 219 41 20.7 13.3 40.2 43.85 0.487272727272727 0.087637006332644 0.00615293644747528 0.405555555555555 0.00965641368813517 0.00267718235624975 0.0193128273762704 1961 9 55.45 45.05
"379" 41007000 222 41 17.3 11.3 36.95 39.35 0.466246056782334 0.062355339917003 0.00615277071148753 0.266666666666666 0.00699225860768903 0.00159802346312601 0.0139845172153781 1961 9 55.45 45.05
"380" 41007000 225 41 20.5 11.1 42.3 45.3 0.475815523059617 0.00942446330316919 0.00569971239176876 0.333333333333333 0.00761332738186181 0.00229336263712055 0.0152266547637236 1961 9 55.45 45.05
"381" 41007000 233 41 19.2 5.09999999999999 37.15 40.6 0.467589679043424 0.0260182255935869 0.00466303415687379 0.383333333333334 0.0098671439382132 0.00234081377615914 0.0197342878764264 1961 9 55.45 45.05
"382" 41007000 237 41 19.1 0.599999999999994 34.45 36.8 0.44885993485342 0.0135765145865801 0.00401830066837605 0.26111111111111 0.00733209419057972 0.001461167833154 0.0146641883811595 1961 9 55.45 45.05
"383" 41007000 245 41 25.7 6.3 28.75 30.4 0.404644616467277 0.0312919227066101 0.00781880400213331 0.183333333333333 0.00620053790764629 0.000851698858357584 0.0124010758152926 1961 9 55.45 45.05
"384" 41007000 248 41 24.3 10.3 32.7 36 0.436 0.0582719521814741 0.00742608075185236 0.366666666666666 0.0106826511725447 0.00197841797359817 0.0213653023450894 1961 9 55.45 45.05
"385" 41007000 258 41 22.6 19.5 34.4 36.4 0.424691358024691 0.0345847606929378 0.00681814149388999 0.222222222222222 0.00627913447370471 0.00123569311041199 0.0125582689474094 1961 9 55.45 45.05
"386" 41007000 268 41 54.6 3.5 34.25 38.05 0.442220787604906 0.0178879910742401 0.00335083922812268 0.422222222222222 0.0116905021777178 0.00239755879346461 0.0233810043554357 1961 9 55.45 45.05
"387" 41007000 275 41 18.4 30.8 30.1 30.6 0.392438070404172 0.0293111763500312 0.00790710208252644 0.0555555555555556 0.00183053746705614 0.00026485371399014 0.00366107493411225 1961 9 55.45 45.05
"388" 41007000 293 41 13.4 40.4 35.7 38.9 0.442928039702233 0.011887895887103 0.00448506772480886 0.355555555555555 0.00953817353764524 0.00208322499518043 0.0190763470752905 1961 9 55.45 45.05
"389" 41007000 303 41 8.90000000000001 43.2 29.75 32.75 0.351239669421488 0.0230557911154052 0.00627304281271285 0.333333333333333 0.010674870009958 0.00163624617374469 0.0213497400199161 1961 9 55.45 45.05
"390" 41007000 336 41 20.5 33.1 31.7 33.9 0.40485312899106 0.0180080778782054 0.00717583664385705 0.244444444444444 0.00745537038924107 0.00125942958823911 0.0149107407784821 1961 9 55.45 45.05
"391" 41007000 345 41 25.1 29.4 37.55 42 0.44622697563874 0.0154358425630097 0.0072195736253653 0.494444444444445 0.0124440266748028 0.00308921095941432 0.0248880533496055 1961 9 55.45 45.05
"392" 41007000 348 41 25.1 28 34.4 37.15 0.424691358024691 0.0199944425926401 0.0085528480014378 0.305555555555556 0.00854524519826841 0.00171707673472767 0.0170904903965368 1961 9 55.45 45.05
"393" 41007000 363 41 27 20 40 45.3 0.46189376443418 0.0140763640911217 0.00556805452571942 0.588888888888889 0.0138252864861169 0.00394522950767058 0.0276505729722338 1961 9 55.45 45.05
"394" 41007000 373 41 31 17.6 38.45 41.7 0.476160990712074 0.00927045101166767 0.00572148947880393 0.361111111111111 0.009015825872567 0.00227318226764437 0.018031651745134 1961 9 55.45 45.05
"395" 41007000 380 41 30.4 10.4 35.6 38.75 0.456996148908857 0.0141803106659813 0.00586885009098681 0.35 0.00942056866015233 0.00204380237070101 0.0188411373203047 1961 9 55.45 45.05
"396" 41007000 388 41 29.6 6 36.05 40.05 0.439366240097502 0.0183252993918721 0.00516083743734637 0.444444444444444 0.0116913121981567 0.00265639112153537 0.0233826243963133 1961 9 55.45 45.05
"397" 41007000 408 41 36.7 0.599999999999994 46 48.6 0.515695067264574 0.00623708775684979 0.00247974226443247 0.288888888888889 0.00610912604637257 0.00214640591410262 0.0122182520927451 1961 9 55.45 45.05
"398" 41007000 415 41 38.1 6.59999999999999 33.05 35.35 0.41808981657179 0.0348894709688181 0.00569962088734587 0.255555555555556 0.00747520289387631 0.00137287598961874 0.0149504057877526 1961 9 55.45 45.05
"399" 41007000 422 41 35.4 12.8 33 38.8 0.417721518987342 0.0132997869641037 0.00654589839975199 0.644444444444444 0.0179902983514164 0.00363412456850259 0.0359805967028327 1961 9 55.45 45.05
"400" 41007000 435 41 32.6 22.1 32.95 34.85 0.410847880299252 0.0244369570838976 0.00776862911908805 0.211111111111111 0.00622909736200183 0.00112416657120955 0.0124581947240037 1961 9 55.45 45.05
"401" 41007000 446 41 30.8 24.9 39.6 42.85 0.455958549222798 0.0194504368107355 0.0058649775850539 0.361111111111111 0.00876405853148378 0.00233841394843765 0.0175281170629675 1961 9 55.45 45.05
"402" 41007000 453 41 30 29.9 34.25 36.55 0.420245398773006 0.0233236217934353 0.00720569348628379 0.255555555555555 0.00722162460972811 0.00142104707697378 0.0144432492194563 1961 9 55.45 45.05
"403" 41007000 480 41 28 39.6 34.5 37.75 0.434508816120907 0.0381986235053525 0.00606765261310684 0.361111111111111 0.0100029057397466 0.00204912562491959 0.0200058114794933 1961 9 55.45 45.05
"404" 41007000 484 41 23 39.8 42.5 47.2 0.486270022883295 0.0357093843499021 0.0039846981819603 0.522222222222223 0.0116544240734598 0.00367906679674145 0.0233088481469197 1961 9 55.45 45.05
"405" 41007000 490 41 24.8 43.9 44.9 49.4 0.487249050461205 0.00420245899332906 0.003177449090879 0.5 0.010612514382852 0.00370315234041897 0.0212250287657041 1961 9 55.45 45.05
"406" 41007000 502 41 33 44.7 42.9 47.45 0.488610478359909 0.0152627099637339 0.00332027388957893 0.505555555555556 0.0112005221246629 0.0035874588276274 0.0224010442493257 1961 9 55.45 45.05
"407" 41007000 510 41 36 39 38.75 44.5 0.450581395348837 0.0129275253682024 0.00488862758411587 0.638888888888889 0.0153731592636487 0.00417733648157018 0.0307463185272974 1961 9 55.45 45.05
"408" 41007000 523 41 34.1 33.1 43.7 47.8 0.480483782297966 0.0238511940720164 0.00469425957910189 0.455555555555555 0.00996417082176284 0.00327380134442836 0.0199283416435257 1961 9 55.45 45.05
"409" 41007000 527 41 37.5 30.7 34.95 37.25 0.425182481751825 0.11196247581374 0.00751840616088579 0.255555555555555 0.00708149734952768 0.00144914687793089 0.0141629946990554 1961 9 55.45 45.05
"410" 41007000 531 41 38 28.3 47.25 50.5 0.553602811950791 0.00330172628955411 0.00425623698484285 0.361111111111111 0.00739118692684028 0.00277234643371475 0.0147823738536805 1961 9 55.45 45.05
"411" 41007000 544 41 42.8 17.5 35.95 38.5 0.454200884396715 0.0149491886439313 0.00597141336128805 0.283333333333333 0.00761435079185367 0.00165673197583997 0.0152287015837073 1961 9 55.45 45.05
"412" 41007000 549 41 38.7 17.4 33.25 37.05 0.41304347826087 0.0161500121196396 0.00672365452212487 0.422222222222222 0.0120237316266925 0.00233123628188883 0.0240474632533851 1961 9 55.45 45.05
"413" 41007000 557 41 44.2 11.2 40.6 43.95 0.484486873508353 0.0419778065161774 0.00504862290157388 0.372222222222222 0.00880939528038876 0.00247175710329002 0.0176187905607776 1961 9 55.45 45.05
"414" 41007000 560 41 43.8 8 42.9 47.15 0.498257839721254 0.0391984518593016 0.00433386216542609 0.472222222222222 0.0104957981272773 0.0033397966067694 0.0209915962545545 1961 9 55.45 45.05
"415" 41007000 572 41 47.8 2.09999999999999 31.8 34.05 0.424 0.0282023290556662 0.00440454328486861 0.25 0.00759597142326557 0.00129296172649305 0.0151919428465312 1961 9 55.45 45.05
"416" 41007000 583 41 47.6 9.09999999999999 43.2 47.55 0.484304932735426 0.00751649418673165 0.00403154536523029 0.483333333333333 0.0106601437490372 0.00344495269420205 0.0213202874980743 1961 9 55.45 45.05
"417" 41007000 591 41 50.2 15.3 35.65 37.15 0.452124286620165 0.0251808524802818 0.00567065177660151 0.166666666666667 0.0045794027003848 0.000952949771588906 0.00915880540076963 1961 9 55.45 45.05
"418" 41007000 598 41 45.5 20.1 35.2 37.35 0.480218281036835 0.0132245617101078 0.00579884625295863 0.238888888888889 0.00658742544164169 0.00136120410024602 0.0131748508832833 1961 9 55.45 45.05
"419" 41007000 610 41 47.1 26 36.4 39.7 0.488590604026846 0.0130499835913945 0.00504700938627123 0.366666666666667 0.00964249033893886 0.00219152267526668 0.0192849806778777 1961 9 55.45 45.05
"420" 41007000 624 41 42.2 34.3 35.15 40.25 0.426577669902913 0.0260883370862213 0.00539848511180005 0.566666666666667 0.015053931734211 0.0033557445528095 0.0301078634684219 1961 9 55.45 45.05
"421" 41007000 644 41 36.6 42.7 31.75 34.6 0.414220482713633 0.0142594877894428 0.00600673491672563 0.316666666666667 0.00955121741388644 0.00165018699114499 0.0191024348277729 1961 9 55.45 45.05
"422" 41007000 662 41 48.6 42.1 32.8 37.5 0.4332892998679 0.026728963633961 0.00421988934092554 0.522222222222223 0.0148791575095853 0.00288337119075723 0.0297583150191705 1961 9 55.45 45.05
"423" 41007000 678 41 50.7 32.4 38.1 42.1 0.47037037037037 0.021870417334893 0.00475558037293944 0.444444444444444 0.0110926065061867 0.00279950812019891 0.0221852130123735 1961 9 55.45 45.05
"424" 41007000 692 41 52.6 43.3 27.2 29.7 0.388017118402282 0.0502039498958496 0.00519036458409663 0.277777777777778 0.00977000805630028 0.00124136543048097 0.0195400161126005 1961 9 55.45 45.05
"425" 41007000 699 41 54.4 38.2 42.9 46.65 0.52962962962963 0.00422404309688301 0.00279207457354794 0.416666666666667 0.00931123348437573 0.00293051689717673 0.0186224669687515 1961 9 55.45 45.05
"426" 41007000 705 41 55.1 32.9 38.8 43.7 0.474908200734394 0.0300893891524804 0.00372612723677457 0.544444444444445 0.0132142061635908 0.00352774675059355 0.0264284123271816 1961 9 55.45 45.05
"427" 41007000 717 41 53.6 27 35.5 39.1 0.482336956521739 0.0243604723499562 0.00450759715485533 0.4 0.0107321967233278 0.00234362811957799 0.0214643934466556 1961 9 55.45 45.05
"428" 41007000 731 41 54.9 21.1 38.1 41.9 0.468634686346863 0.00806409532115199 0.00365893142544288 0.422222222222222 0.0105635049772707 0.00265290046303138 0.0211270099545415 1961 9 55.45 45.05
"429" 41007000 741 41 52.4 15.4 33.5 37.75 0.467877094972067 0.0254877992336951 0.00585014109087949 0.472222222222222 0.0132711152071125 0.00264253757059766 0.0265422304142251 1961 9 55.45 45.05
"430" 41007000 755 41 54.6 8.5 30.6 32.25 0.414634146341463 0.0297264781927604 0.00478440605965915 0.183333333333333 0.00583533714260515 0.000904975033774711 0.0116706742852103 1961 9 55.45 45.05
"431" 41007000 20 41 4.8 8.59999999999999 39.55 40.35 0.451226468910439 0.00879476436420775 0.00423081193172724 0.0800000000000004 0.00200257005022948 0.000502026506043651 0.004005140100459 1970 10 55.45 45.05
"432" 41007000 27 41 3.09999999999999 12.6 46 49.95 0.48884165781084 0.0117282617743872 0.0032884394076352 0.395 0.00823811086054676 0.00297667867423042 0.0164762217210935 1970 10 55.45 45.05
"433" 41007000 38 41 1 22.3 48.1 51.3 0.440274599542334 0.0126048848286913 0.00285727089220119 0.32 0.00644085750650083 0.0024981944781346 0.0128817150130016 1970 10 55.45 45.05
"434" 41007000 42 41 3.2 26.9 32.1 32.6 0.400249376558603 0.0503939276853212 0.00638123116920517 0.05 0.00154562582366915 0.000254076305859075 0.00309125164733836 1970 10 55.45 45.05
"435" 41007000 52 41 3 33.7 61.15 68.3 0.559725400457666 0.00617731490612954 0.00189576639577858 0.715 0.0110579904443563 0.00726939014600368 0.0221159808887126 1970 10 55.45 45.05
"436" 41007000 63 41 6.3 24.4 33.65 34 0.411620795107034 0.0403723260256807 0.00645243596209774 0.0350000000000001 0.0010347468525425 0.000185962650138435 0.00206949370508496 1970 10 55.45 45.05
"437" 41007000 70 41 7.90000000000001 17.8 47.65 49.65 0.497650130548303 0.0144673197744666 0.00395785457686336 0.2 0.00411157603909706 0.00152838482597143 0.0082231520781941 1970 10 55.45 45.05
"438" 41007000 77 41 9.7 12.5 46.25 49.45 0.505188421627526 0.00933017001325197 0.00423088474618787 0.32 0.00669005941102871 0.00240520333558835 0.0133801188220574 1970 10 55.45 45.05
"439" 41007000 84 41 9.5 7.2 41 43.3 0.475086906141367 0.0101126044582975 0.00416641670971834 0.23 0.00545805683041363 0.00152280849901131 0.0109161136608273 1970 10 55.45 45.05
"440" 41007000 114 41 12.4 16.9 47.15 49.65 0.476503284487115 0.0168536402246174 0.00437395841594762 0.25 0.00516643814117153 0.00190066355542182 0.010332876282343 1970 10 55.45 45.05
"441" 41007000 134 41 12.3 29.5 50 53.5 0.491159135559921 0.0145085039616782 0.00362641899950476 0.35 0.00676586484738149 0.00284510484690726 0.013531729694763 1970 10 55.45 45.05
"442" 41007000 176 41 6.7 39.8 47.55 50.5 0.437442502299908 0.0253336642834372 0.00320323910280378 0.295 0.00601915472899148 0.00227174455267304 0.012038309457983 1970 10 55.45 45.05
"443" 41007000 185 41 11 34.4 44.3 45.5 0.420104314841157 0.0238653697824694 0.00422713946629579 0.12 0.0026727648905815 0.000846345060877096 0.00534552978116299 1970 10 55.45 45.05
"444" 41007000 202 41 17.7 23 51.8 55.85 0.533470648815654 0.00668791900812643 0.00371134324842751 0.405 0.00752793762497723 0.00342419854773428 0.0150558752499545 1970 10 55.45 45.05
"445" 41007000 219 41 20.7 13.3 43.85 46.7 0.491867638810993 0.085275533392167 0.00621886552462637 0.285 0.00629694458566594 0.00202685740532571 0.0125938891713319 1970 10 55.45 45.05
"446" 41007000 222 41 17.3 11.3 39.35 40.6 0.464855286473715 0.0628752694257667 0.00646353718740479 0.125 0.00312720917442748 0.000784907289545324 0.00625441834885495 1970 10 55.45 45.05
"447" 41007000 225 41 20.5 11.1 45.3 48.35 0.466529351184346 0.00996096893488046 0.00595321792822303 0.305 0.0065159189410315 0.00224335240906622 0.013031837882063 1970 10 55.45 45.05
"448" 41007000 233 41 19.2 5.09999999999999 40.6 43.35 0.472642607683353 0.0252459076988459 0.00469855346220577 0.275 0.00655386366188639 0.00181318983497343 0.0131077273237728 1970 10 55.45 45.05
"449" 41007000 237 41 19.1 0.599999999999994 36.8 38.2 0.448233861144945 0.0136276590203461 0.00420422766286458 0.140000000000001 0.0037337670437644 0.000824668071567322 0.00746753408752886 1970 10 55.45 45.05
"450" 41007000 245 41 25.7 6.3 30.4 31.35 0.401585204755614 0.0318886069567048 0.00835115191793596 0.0950000000000003 0.00307716586667537 0.000460734197603029 0.00615433173335074 1970 10 55.45 45.05
"451" 41007000 248 41 24.3 10.3 36 38.5 0.44280442804428 0.0559290801410838 0.00742111983416927 0.25 0.00671393028376288 0.00146280407932775 0.0134278605675257 1970 10 55.45 45.05
"452" 41007000 258 41 22.6 19.5 36.4 37.9 0.412698412698413 0.0372114560818638 0.00726167557724564 0.15 0.00403823374456858 0.000875326253106455 0.00807646748913713 1970 10 55.45 45.05
"453" 41007000 268 41 54.6 3.5 38.05 41.15 0.444509345794392 0.0176432602144308 0.00328461097201896 0.31 0.00783228428153842 0.00192830957077342 0.0156645685630768 1970 10 55.45 45.05
"454" 41007000 293 41 13.4 40.4 38.9 40.9 0.440543601359003 0.0120598832902922 0.00450858446212428 0.2 0.00501358124243554 0.00125349546878232 0.0100271624848711 1970 10 55.45 45.05
"455" 41007000 303 41 8.90000000000001 43.2 32.75 35.35 0.34877529286475 0.0234298035277339 0.00619163828044117 0.26 0.0076395430261321 0.00139062598811152 0.0152790860522642 1970 10 55.45 45.05
"456" 41007000 336 41 20.5 33.1 33.9 36.1 0.395565927654609 0.0190734602373417 0.00736653145376712 0.22 0.00628778509524306 0.00120951317163207 0.0125755701904861 1970 10 55.45 45.05
"457" 41007000 345 41 25.1 29.4 42 45.8 0.447761194029851 0.0152941751412782 0.00694733189308043 0.38 0.00866144728367706 0.00262040243235925 0.0173228945673542 1970 10 55.45 45.05
"458" 41007000 348 41 25.1 28 37.15 39.4 0.417650365373806 0.0208709933744443 0.0088242748515099 0.225 0.00588020451401197 0.00135275016168168 0.011760409028024 1970 10 55.45 45.05
"459" 41007000 363 41 27 20 45.3 47.55 0.466529351184346 0.0136919715205528 0.00530366899850216 0.225 0.00484747565024111 0.00164079493810769 0.00969495130048219 1970 10 55.45 45.05
"460" 41007000 373 41 31 17.6 41.7 45.25 0.479310344827586 0.00909823852989796 0.00586748925871816 0.355 0.00817015413411792 0.00242430814591298 0.0163403082682358 1970 10 55.45 45.05
"461" 41007000 380 41 30.4 10.4 38.75 41.6 0.46103509815586 0.0138417843894431 0.0060086208407035 0.285 0.00709694114678618 0.00179854215922607 0.0141938822935723 1970 10 55.45 45.05
"462" 41007000 388 41 29.6 6 40.05 42.2 0.451776649746193 0.0170074171815182 0.00508644955225039 0.215000000000001 0.00522915475275978 0.00138887847719797 0.0104583095055196 1970 10 55.45 45.05
"463" 41007000 415 41 38.1 6.59999999999999 35.35 38.7 0.421083978558666 0.0342580248635054 0.00597290040544162 0.335 0.00905412076931542 0.00194831758898596 0.0181082415386309 1970 10 55.45 45.05
