"Plot" "Treeno" "Species" "x" "y" "dbh" "d.end" "baf2" "AGR" "RGR" "AGR.g" "RGR.g" "year" "period" "xmax" "ymax"
"1067" "MAC-A-II" 37 1 10.5929483698556 32.3174885842 27.05 28.2 0.288628737419947 0.383333333333334 0.0138783242171926 0.00166340786022885 0.027756648434385 "2006" 3 25 40
"1068" "MAC-A-II" 38 1 7.67799576631615 37.3706966067456 49.55 51.7 0.0542180502146596 0.716666666666669 0.0141585069127956 0.00569904542315274 0.028317013825591 "2006" 3 25 40
"1069" "MAC-A-II" 39 1 7.66198018239084 31.025537546401 39.25 41.5 0.131290912659919 0.75 0.018580661002745 0.00475656762707579 0.0371613220054902 "2006" 3 25 40
"1070" "MAC-A-II" 40 1 7.7874231513165 28.4212984902569 27.95 28.7 0.327176156361701 0.250000000000001 0.00882664105482241 0.00111232014891164 0.017653282109645 "2006" 3 25 40
"1071" "MAC-A-II" 41 1 7.10572367586497 25.3697954466455 44.9 47.45 0.122954873486987 0.849999999999999 0.0184129101025761 0.00616517923312911 0.0368258202051521 "2006" 3 25 40
"1072" "MAC-A-II" 42 1 7.68820817082816 22.2270296562744 38.65 42.85 0.166058814288412 1.4 0.0343862900034525 0.00896139304436486 0.068772580006905 "2006" 3 25 40
"1073" "MAC-A-II" 43 1 6.98255251902015 19.1234679763537 35.55 36.1 0.190450741329362 0.183333333333332 0.00511756969652843 0.00103168593746949 0.0102351393930569 "2006" 3 25 40
"1074" "MAC-A-II" 44 1 6.79014011377786 16.0245290504779 34.3 35.25 0.208286426453 0.316666666666668 0.00910672502879454 0.00172977400503593 0.0182134500575891 "2006" 3 25 40
"1075" "MAC-A-II" 45 1 6.82486952852424 13.1602975885056 42.2 48.05 0.13719208579701 1.95 0.0432739714581117 0.0138220259280908 0.0865479429162235 "2006" 3 25 40
"1076" "MAC-A-II" 46 1 7.15062273620016 9.77646324745275 34.6 36.65 0.226504472390566 0.683333333333337 0.0191865820896608 0.00382390730804135 0.0383731641793215 "2006" 3 25 40
"1077" "MAC-A-II" 47 1 6.59333998673902 7.06587291744121 44.55 46.8 0.122670625195121 0.75 0.016423683002261 0.00538095916697677 0.0328473660045218 "2006" 3 25 40
"1078" "MAC-A-II" 48 1 6.92395243856846 3.35539903844734 29.7 31.6 0.18313707232292 0.633333333333332 0.0206700249280708 0.00304917746969668 0.0413400498561415 "2006" 3 25 40
"1079" "MAC-A-II" 49 1 3.72387287423681 6.62947001842714 49.7 52.5 0.0792081412795827 0.933333333333332 0.0182694121649984 0.00749165128126045 0.0365388243299966 "2006" 3 25 40
"1080" "MAC-A-II" 50 1 3.83492166204815 9.81825304126301 41.4 43.55 0.140048050572598 0.716666666666666 0.0168762741557476 0.00478156946861062 0.0337525483114954 "2006" 3 25 40
"1081" "MAC-A-II" 51 1 4.07638349215223 13.4998995729933 25.15 25.6 0.386690672489243 0.150000000000001 0.00591148497992296 0.000597884351886307 0.0118229699598456 "2006" 3 25 40
"1082" "MAC-A-II" 52 1 4.05189296209165 19.53387821183 22.75 NA 0.481292994207639 NA NA NA NA "2006" 3 25 40
"1083" "MAC-A-II" 53 1 3.89277678276563 22.4233472013638 32.25 32.6 0.222818552358858 0.116666666666667 0.00359808171029341 0.000594219160457118 0.00719616342058682 "2006" 3 25 40
"1084" "MAC-A-II" 54 1 4.5219600586745 25.213876972808 35.3 36.2 0.198944755979019 0.300000000000002 0.00839205163082483 0.00168467906048754 0.0167841032616497 "2006" 3 25 40
"1085" "MAC-A-II" 55 1 3.85500906951735 28.7762752349428 26.9 NA 0.284900173469059 NA NA NA NA "2006" 3 25 40
"1086" "MAC-A-II" 56 1 4.66763471052787 34.2858432368438 40.75 42.55 0.105265704545027 0.599999999999999 0.0144080051108372 0.00392542002066045 0.0288160102216743 "2006" 3 25 40
"1087" "MAC-A-II" 57 1 4.82007623164396 37.6735248308902 31.25 32.85 0.175839152137626 0.533333333333331 0.0166441229160695 0.00268501452126807 0.0332882458321393 "2006" 3 25 40
"1088" "MAC-A-II" 58 1 0.701676573051609 37.8060889742586 33.9 35.15 0.0938979281222311 0.416666666666667 0.0120698679567564 0.00225965596594141 0.0241397359135129 "2006" 3 25 40
"1089" "MAC-A-II" 59 1 1.18542285242507 34.8962411196118 31 32 0.161611891425917 0.333333333333333 0.0105828994381934 0.00164933614313464 0.0211657988763868 "2006" 3 25 40
"1090" "MAC-A-II" 60 1 1.43954489369822 31.3532402745456 39.45 40.7 0.093504481513338 0.416666666666667 0.010398015052222 0.00262290261651273 0.0207960301044441 "2006" 3 25 40
"1091" "MAC-A-II" 61 1 0.638645433772817 25.5948199134492 38.75 40.35 0.095939402029896 0.533333333333331 0.0134868796388673 0.00331333305198602 0.0269737592777345 "2006" 3 25 40
"1092" "MAC-A-II" 62 1 1.20533745570197 19.200611428243 43.75 45.4 0.0820780462804354 0.550000000000002 0.0123401640812264 0.00385100354467856 0.0246803281624527 "2006" 3 25 40
"1093" "MAC-A-II" 63 1 0.499207369413862 16.0398328372566 23.35 23.65 0.326333748476043 0.099999999999999 0.00425537694101186 0.000369137136796797 0.00851075388202371 "2006" 3 25 40
"1094" "MAC-A-II" 64 1 0.01 12.5220983177522 37.2 38.2 0.117279100053999 0.333333333333333 0.00884225144447607 0.00197396738400558 0.0176845028889523 "2006" 3 25 40
"1095" "MAC-A-II" 65 1 0.32256998065578 9.67089067761231 36.6 38 0.129174469988343 0.466666666666666 0.0125126397730217 0.00273423280617432 0.0250252795460435 "2006" 3 25 40
"1096" "MAC-A-II" 66 1 0.504518641608238 0.01 41.65 44.7 0.0373604626965462 1.01666666666667 0.0235573776688905 0.00689494502661925 0.0471147553377809 "2006" 3 25 40
"1097" "MAC-A-III" 1 1 1.02658858981432 37.4124613201091 25.2 26.95 0.119433868520606 0.583333333333333 0.0223797676125429 0.00238924666290199 0.0447595352250856 "2006" 3 25 40
"1098" "MAC-A-III" 2 1 1.23181391189429 35.2456801666056 23.25 24.5 0.170932418438676 0.416666666666667 0.0174559951724387 0.00156261509592617 0.0349119903448772 "2006" 3 25 40
"1099" "MAC-A-III" 3 1 0.167359753221272 33.1384558444026 17.6 19.45 0.259708141878678 0.616666666666666 0.033316056006783 0.00179443845382232 0.0666321120135661 "2006" 3 25 40
"1100" "MAC-A-III" 4 1 0.01 29.2295432196353 19.6 21.3 0.195175870190286 0.566666666666665 0.0277258354929691 0.00182029114336748 0.0554516709859384 "2006" 3 25 40
"1101" "MAC-A-III" 5 1 2.12190478778212 24.511229308147 15.05 16.35 0.601978077862713 0.433333333333334 0.0276166353827925 0.00106866510099613 0.0552332707655851 "2006" 3 25 40
"1102" "MAC-A-III" 6 1 0.82794805294453 23.3787426775997 22 22.85 0.193408711054116 0.283333333333334 0.0126362213272992 0.000998044716137308 0.0252724426545985 "2006" 3 25 40
"1103" "MAC-A-III" 7 1 1.79525467158579 19.4928637672972 18.1 18.95 0.379802241866341 0.283333333333333 0.0152973310855518 0.00082447172202647 0.0305946621711034 "2006" 3 25 40
"1104" "MAC-A-III" 8 1 2.31077158294785 18.2939457909118 21.75 24.6 0.233944433221224 0.950000000000001 0.0410442284678747 0.00345830446297982 0.0820884569357494 "2006" 3 25 40
"1105" "MAC-A-III" 9 1 0.806706772594689 14.3176055079057 27.75 30.9 0.104520221890946 1.05 0.0358401145704187 0.00483667823974233 0.0716802291408375 "2006" 3 25 40
"1106" "MAC-A-III" 10 1 1.70698819669679 10.4543014352994 19.4 20.1 0.340631491368429 0.233333333333334 0.0118155829985827 0.000723875307264654 0.0236311659971652 "2006" 3 25 40
"1107" "MAC-A-III" 11 1 0.279463467816195 8.97499411481648 14.6 14.85 0.428074370657388 0.0833333333333339 0.00565944551147268 0.000192749799267126 0.0113188910229454 "2006" 3 25 40
"1108" "MAC-A-III" 12 1 1.21909190108773 7.22228067349557 11.5 11.65 0.717543927184927 0.0499999999999995 0.00431971488083501 9.0909837413254e-05 0.00863942976167002 "2006" 3 25 40
"1109" "MAC-A-III" 13 1 2.74402991952548 3.83188054372875 25.7 29.2 0.14521112851714 1.16666666666667 0.042559239124354 0.00503047523656066 0.0851184782487081 "2006" 3 25 40
"1110" "MAC-A-III" 14 1 1.58854823720959 2.54782327014915 24.7 29 0.131341484992944 1.43333333333333 0.0534975287841809 0.00604520966367016 0.106995057568362 "2006" 3 25 40
"1111" "MAC-A-III" 15 1 6.46519238295924 0.282071545947028 17.25 18.95 0.303490699496932 0.566666666666666 0.0313305960170222 0.00161111343251597 0.0626611920340444 "2006" 3 25 40
"1112" "MAC-A-III" 16 1 7.79771081634113 1.39788498227814 24.5 26.2 0.190624259666385 0.566666666666666 0.0223620977387899 0.00225644892344087 0.0447241954775799 "2006" 3 25 40
"1113" "MAC-A-III" 17 1 8.75444585900778 1.83573319585663 18.9 19.45 0.385590477739946 0.183333333333334 0.0095617159996196 0.00055220035871536 0.0191234319992392 "2006" 3 25 40
"1114" "MAC-A-III" 18 1 8.19857444521609 4.76304595183752 15.5 15.5 0.452725821631083 0 0 0 0 "2006" 3 25 40
"1115" "MAC-A-III" 19 1 8.46181743759781 6.6340189946584 18.1 19.65 0.346156318989556 0.516666666666666 0.0273884666811634 0.00153185366785977 0.0547769333623266 "2006" 3 25 40
"1116" "MAC-A-III" 20 1 5.056381820021 5.22820668338046 18.7 19.3 0.324210722988106 0.2 0.0105271906834329 0.000596902604182062 0.021054381366866 "2006" 3 25 40
"1117" "MAC-A-III" 21 1 6.41742153493898 8.17551255390289 26.2 29.05 0.20526075575235 0.949999999999999 0.034419690843623 0.00412235861013235 0.0688393816872461 "2006" 3 25 40
"1118" "MAC-A-III" 22 1 4.82980636986714 8.1114494004246 26.75 30.9 0.190365766653005 1.38333333333333 0.0480739035205614 0.0062634849032477 0.0961478070411229 "2006" 3 25 40
"1119" "MAC-A-III" 23 1 3.2003180987631 10.3940452854498 17.6 19.55 0.500575179256381 0.65 0.0350254614624229 0.00189654021506399 0.0700509229248458 "2006" 3 25 40
"1120" "MAC-A-III" 24 1 3.06183792612297 12.1998761861117 28.25 30.95 0.144436715608605 0.9 0.0304265138460516 0.00418460141458161 0.0608530276921035 "2006" 3 25 40
"1121" "MAC-A-III" 25 1 7.80482859452605 11.2301625585692 28 29.7 0.15154640129632 0.566666666666668 0.0196475118778167 0.00256799019492186 0.0392950237556334 "2006" 3 25 40
"1122" "MAC-A-III" 26 1 7.36948621326111 13.8863097704298 13.4 13.85 0.795989546225153 0.15 0.011010175225494 0.000321031499288706 0.022020350450988 "2006" 3 25 40
"1123" "MAC-A-III" 27 1 6.87053818281471 15.2334251563242 15 16.55 0.554043735259475 0.516666666666667 0.0327786335736207 0.00128026445618479 0.0655572671472415 "2006" 3 25 40
"1124" "MAC-A-III" 28 1 8.69718112814395 18.0010684769634 16.05 16.15 0.489003855584642 0.0333333333333326 0.00207040003088022 8.42994028713237e-05 0.00414080006176028 "2006" 3 25 40
"1125" "MAC-A-III" 29 1 5.15860133924071 20.3278183727548 26.15 28.25 0.147213038643578 0.700000000000001 0.0257480890271727 0.00299079620621748 0.0514961780543453 "2006" 3 25 40
"1126" "MAC-A-III" 30 1 2.7930747026353 21.441718606847 18.4 20.15 0.347908741570191 0.583333333333333 0.0302845412592506 0.00176616411994001 0.0605690825185015 "2006" 3 25 40
"1127" "MAC-A-III" 31 1 3.64903952319993 24.2571633720584 14.25 15.35 0.658783893571682 0.366666666666667 0.0247861891061822 0.000852418806674031 0.0495723782123646 "2006" 3 25 40
"1128" "MAC-A-III" 32 1 3.22831782863842 26.6357871875713 31.3 34.05 0.10759308077072 0.916666666666667 0.0280706450164712 0.00470486224798547 0.0561412900329426 "2006" 3 25 40
"1129" "MAC-A-III" 33 1 4.41540835202296 27.67579348048 15.8 16.4 0.599212111644256 0.199999999999999 0.0124237982657439 0.000505796417227955 0.0248475965314878 "2006" 3 25 40
"1130" "MAC-A-III" 34 1 2.92385206891778 29.8790939262498 19.6 22.4 0.265410800108537 0.933333333333332 0.0445104642081741 0.00307876080051799 0.0890209284163483 "2006" 3 25 40
"1131" "MAC-A-III" 35 1 5.31126750269892 32.7168101817171 23.65 26.8 0.214901213839331 1.05 0.0416795908596231 0.00416045042105713 0.0833591817192459 "2006" 3 25 40
"1132" "MAC-A-III" 36 1 6.37940379430348 34.0025356044095 26.55 29.9 0.165520409610534 1.11666666666667 0.0396095775695642 0.00495082277282276 0.0792191551391287 "2006" 3 25 40
"1133" "MAC-A-III" 37 1 4.73643961478298 36.413981789754 25.85 28.25 0.157995930703769 0.799999999999999 0.0295942855460039 0.00339920325118415 0.0591885710920078 "2006" 3 25 40
"1134" "MAC-A-III" 38 1 4.42495585575512 39.3833382634468 24.2 25.2 0.133301023180337 0.333333333333335 0.013497120451579 0.0012932889757278 0.0269942409031581 "2006" 3 25 40
"1135" "MAC-A-III" 39 1 7.96128482770383 38.1184847532898 35.75 39.7 0.0574659693491524 1.31666666666667 0.0349336395177094 0.00780234170473112 0.0698672790354188 "2006" 3 25 40
"1136" "MAC-A-III" 40 1 8.27723768076499 28.3046290994378 19.85 NA 0.257057743236315 NA NA NA NA "2006" 3 25 40
"1137" "MAC-A-III" 41 1 6.88912351448858 27.7379086556714 13.15 13.45 0.736351867290471 0.0999999999999996 0.00751911580802493 0.000208915911463719 0.0150382316160496 "2006" 3 25 40
"1138" "MAC-A-III" 42 1 7.17246927075576 25.4676954096513 16.1 18.1 0.426441540837128 0.666666666666667 0.0390308887604543 0.00179070781254618 0.0780617775209086 "2006" 3 25 40
"1139" "MAC-A-III" 43 1 8.70515707000323 22.8283718012172 22.05 23.15 0.201430011286677 0.366666666666666 0.016227392879796 0.00130166655613737 0.032454785759592 "2006" 3 25 40
"1140" "MAC-A-III" 44 1 10.2030546115102 18.8493785924836 20.4 23.2 0.275267450442557 0.933333333333334 0.0428724592740313 0.00319604692625202 0.0857449185480624 "2006" 3 25 40
"1141" "MAC-A-III" 45 1 10.0502800321779 15.3172271336828 25.05 26.9 0.198092273533999 0.616666666666667 0.0237508196923065 0.00251608846629068 0.0475016393846131 "2006" 3 25 40
"1142" "MAC-A-III" 46 1 9.90002427033984 13.5858781780893 20.85 22.4 0.332498365297679 0.516666666666666 0.0239023368720612 0.00175503764595854 0.0478046737441223 "2006" 3 25 40
"1143" "MAC-A-III" 47 1 10.4492573549555 11.3468567358598 22.35 24.55 0.238053322771509 0.733333333333333 0.0312951777269839 0.00270124608331162 0.0625903554539677 "2006" 3 25 40
"1144" "MAC-A-III" 48 1 10.7335131386999 0.01 24.85 27.2 0.100601227243562 0.783333333333333 0.0301197402531046 0.00320226466171225 0.0602394805062092 "2006" 3 25 40
"1145" "MAC-A-III" 49 1 19.5584556580059 0.46202934743952 20.3 22.65 0.209979800530683 0.783333333333334 0.0365129886271004 0.00264240667090377 0.073025977254201 "2006" 3 25 40
"1146" "MAC-A-III" 50 1 20.9415479194186 0.938445968077767 19.85 20.75 0.229369765346444 0.3 0.0147807465145027 0.000956614963018089 0.0295614930290052 "2006" 3 25 40
"1147" "MAC-A-III" 51 1 20.8678336115252 3.40908539964426 14.75 15.6 0.52229491560733 0.283333333333333 0.0186759438232208 0.000675376970674857 0.0373518876464418 "2006" 3 25 40
"1148" "MAC-A-III" 52 1 18.4677318363715 3.01473977851448 27.5 30.2 0.10388310628921 0.900000000000001 0.0312186399027661 0.00407857266252295 0.0624372798055323 "2006" 3 25 40
"1149" "MAC-A-III" 53 1 19.2990688798773 6.36783263736812 18.1 19.7 0.316711227510552 0.533333333333333 0.0282355658240541 0.00158336269740925 0.0564711316481083 "2006" 3 25 40
"1150" "MAC-A-III" 54 1 17.3441060064181 7.41989925284248 15.15 15.55 0.451369858419565 0.133333333333333 0.00868670222328823 0.000321489648217356 0.0173734044465766 "2006" 3 25 40
"1151" "MAC-A-III" 55 1 17.3093635099069 10.7657650539372 24.25 25.05 0.241538567239255 0.266666666666666 0.0108190700491272 0.00103253678547984 0.0216381400982542 "2006" 3 25 40
"1152" "MAC-A-III" 56 1 15.9519390586891 10.6334213376665 23.95 26.3 0.228138449165033 0.783333333333333 0.0312002051089316 0.0030915235206732 0.062400410217863 "2006" 3 25 40
"1153" "MAC-A-III" 57 1 18.4114192653233 12.9067550380227 20.95 21.7 0.293316179262854 0.25 0.0117245380594223 0.000837430791722533 0.0234490761188448 "2006" 3 25 40
"1154" "MAC-A-III" 58 1 18.1708942404803 16.2249522462103 24.65 24.9 0.236180486729766 0.0833333333333333 0.00336363432732097 0.000324303991636197 0.00672726865464194 "2006" 3 25 40
"1155" "MAC-A-III" 59 1 15.0653003301143 15.3621316021033 13.55 NA 0.66682047145248 NA NA NA NA "2006" 3 25 40
"1156" "MAC-A-III" 60 1 16.6783525329859 16.8947733054414 20.05 21.25 0.364579696608196 0.4 0.0193759138726159 0.00129747776593258 0.0387518277452316 "2006" 3 25 40
"1157" "MAC-A-III" 61 1 14.2214068739725 19.9335432915796 21.45 23.5 0.275251105630109 0.683333333333334 0.0304252585920291 0.00241241590872221 0.0608505171840582 "2006" 3 25 40
"1158" "MAC-A-III" 62 1 15.9581048160605 21.8114091701627 21.45 23.25 0.345534552862339 0.599999999999999 0.0268601622197798 0.00210643787423196 0.0537203244395596 "2006" 3 25 40
"1159" "MAC-A-III" 63 1 14.4889395578653 22.3384522842547 25.6 26.95 0.208749995256602 0.449999999999999 0.0171303152898298 0.00185727030689412 0.0342606305796596 "2006" 3 25 40
"1160" "MAC-A-III" 64 1 15.2949360887319 26.8249108644971 21.25 22.5 0.348381240335307 0.416666666666667 0.0190528046133161 0.0014317154020266 0.0381056092266325 "2006" 3 25 40
"1161" "MAC-A-III" 65 1 14.1407505345358 26.881987186072 24.65 27.45 0.222390864938818 0.933333333333335 0.0358630891556135 0.00381912946921399 0.0717261783112271 "2006" 3 25 40
"1162" "MAC-A-III" 66 1 13.420813305416 32.0666564509459 17.7 18.9 0.313733517699898 0.399999999999999 0.0218657608286043 0.00114982291121386 0.0437315216572086 "2006" 3 25 40
"1163" "MAC-A-III" 67 1 15.7628270093155 34.9585454202438 16.25 17.4 0.474032012049123 0.383333333333333 0.0227924324815789 0.00101309818093576 0.0455848649631578 "2006" 3 25 40
"1164" "MAC-A-III" 68 1 12.6745631244494 36.9526023846836 20.15 23.35 0.289728752805368 1.06666666666667 0.0491308985740715 0.00364424747816416 0.098261797148143 "2006" 3 25 40
"1165" "MAC-A-III" 69 1 14.051336273254 38.2994775447228 23.45 26.7 0.296839790811082 1.08333333333333 0.0432643568379718 0.00426700277189139 0.0865287136759436 "2006" 3 25 40
"1166" "MAC-A-III" 70 1 15.2954370357597 37.8213831055866 34.45 35.9 0.0971390805034092 0.483333333333334 0.0137427660115218 0.00267055010509217 0.0274855320230437 "2006" 3 25 40
"1167" "MAC-A-III" 71 1 18.8806801994638 36.2043004060585 22.85 23.2 0.228745635586775 0.116666666666667 0.00506705377735021 0.000421955163285283 0.0101341075547006 "2006" 3 25 40
"1168" "MAC-A-III" 72 1 18.1731424811792 34.5496770721228 16.15 16.4 0.538175779375642 0.0833333333333333 0.00512042838716242 0.000213039251821558 0.0102408567743248 "2006" 3 25 40
"1169" "MAC-A-III" 73 1 16.8814327387272 31.2472791643511 28.9 30.7 0.127657147033907 0.600000000000001 0.020140353158255 0.00280858383230929 0.0402807063165101 "2006" 3 25 40
"1170" "MAC-A-III" 74 1 17.8498248386395 28.5979874211058 22.9 25 0.224143862166127 0.700000000000001 0.0292463047693355 0.00263344004187165 0.0584926095386713 "2006" 3 25 40
"1171" "MAC-A-III" 75 1 18.9797498715791 24.0910422894299 28.3 30.7 0.17167858160184 0.800000000000001 0.0271336166479865 0.00370707933123596 0.054267233295973 "2006" 3 25 40
"1172" "MAC-A-III" 76 1 17.9030682483026 23.2354970351632 20 20.4 0.443079926331405 0.133333333333333 0.00660087576539325 0.000423067810683422 0.0132017515307864 "2006" 3 25 40
"1173" "MAC-A-III" 77 1 20.007931811359 21.4503630399355 24.15 25.25 0.224168788904597 0.366666666666667 0.014847258540929 0.00142261787330058 0.0296945170818582 "2006" 3 25 40
"1174" "MAC-A-III" 78 1 21.9638342292228 22.4976680250256 21.9 24.15 0.238122365657164 0.75 0.0325992477587089 0.00271256890683394 0.0651984955174177 "2006" 3 25 40
"1175" "MAC-A-III" 79 1 19.0527556233883 17.93614642027 23.85 26.65 0.236774746133947 0.933333333333332 0.0370016444258344 0.00370184334347997 0.0740032888516688 "2006" 3 25 40
"1176" "MAC-A-III" 80 1 20.6381170106363 16.1125743016459 12.95 12.95 0.782302275380758 0 0 0 0 "2006" 3 25 40
"1177" "MAC-A-III" 81 1 21.0582199657583 13.061322344318 18.45 19.95 0.330588068598926 0.499999999999999 0.0260549242831121 0.0015079644737231 0.0521098485662241 "2006" 3 25 40
"1178" "MAC-A-III" 82 1 19.7248114766007 10.8486391765232 16.25 16.25 0.503448417666232 0 0 0 0 "2006" 3 25 40
"1179" "MAC-A-III" 83 1 20.6880769264985 9.13943770418792 19.15 20.2 0.302391546249459 0.350000000000001 0.0177932962601681 0.00108168962053914 0.0355865925203362 "2006" 3 25 40
"1180" "MAC-A-III" 84 1 22.8492351091488 7.949619520782 18.65 20.4 0.263328611929573 0.583333333333333 0.029896251586782 0.00178907156637243 0.059792503173564 "2006" 3 25 40
"1181" "MAC-A-III" 85 1 22.2209802767884 5.41077945775795 22.7 24.95 0.185752886361589 0.75 0.0315029659033902 0.00280681668644163 0.0630059318067806 "2006" 3 25 40
"1182" "MAC-A-III" 86 1 23.5500551377743 3.51200616589427 24.1 26.45 0.12447303136433 0.783333333333334 0.0310147726025664 0.00310998037751304 0.0620295452051326 "2006" 3 25 40
"1183" "MAC-A-III" 87 1 23.8188036635245 11.7138778565455 21.85 23.25 0.161707446816285 0.466666666666666 0.0207014034972555 0.00165300133456383 0.0414028069945108 "2006" 3 25 40
"1184" "MAC-A-III" 88 1 24.1541987933072 16.6290371730802 22.6 25.8 0.217993093002733 1.06666666666667 0.044141528549777 0.00405474891823322 0.0882830570995542 "2006" 3 25 40
"1185" "MAC-A-III" 89 1 24.7677335298572 18.3611552773233 31.4 33.85 0.0859736862518591 0.816666666666665 0.0250437021480254 0.00418519046320415 0.0500874042960509 "2006" 3 25 40
"1186" "MAC-A-III" 90 1 24.8832217654433 25.8613031736945 31.91 34.4 0.0603605921180682 0.83 0.0250457080297335 0.00432261943383544 0.050091416059467 "2006" 3 25 40
"1187" "MAC-A-III" 91 1 21.1570707237988 27.7327674172353 18.05 19.05 0.304243709713905 0.333333333333333 0.0179738055979399 0.000971275728734846 0.03594761119588 "2006" 3 25 40
"1188" "MAC-A-III" 92 1 20.1959522863274 32.0361804056846 22.75 24.3 0.21551833938471 0.516666666666666 0.0219704016498478 0.00190923748537224 0.0439408032996954 "2006" 3 25 40
"1189" "MAC-A-III" 93 1 23.7792195580573 33.4736297645659 16.65 18.2 0.278973975072187 0.516666666666668 0.0296704592187657 0.00141417484304406 0.0593409184375314 "2006" 3 25 40
"1190" "MAC-A-III" 94 1 21.0444820703062 34.5558385582324 30.15 32.25 0.108699105461287 0.700000000000001 0.0224443733561957 0.00343061917772006 0.0448887467123914 "2006" 3 25 40
"1191" "MAC-A-III" 95 1 21.4096446123433 38.0946498442283 28.1 30.75 0.0863169245384117 0.883333333333333 0.0300401393042756 0.00408282690257468 0.060080278608551 "2006" 3 25 40
"1192" "MAC-A-IV" 1 1 23.3452400542191 38.8625558940187 40 NA 0.0270077941910793 NA NA NA NA "2006" 3 25 40
"1193" "MAC-A-IV" 2 1 18.7779689467457 37.7777311935073 31.55 34.55 0.0802967637111419 1 0.0302779870754857 0.00519148186005713 0.0605559741509712 "2006" 3 25 40
"1194" "MAC-A-IV" 3 1 18.190552530036 32.0641426579738 29.35 32.6 0.134577045746676 1.08333333333333 0.0350065806995188 0.00527100342410112 0.0700131613990376 "2006" 3 25 40
"1195" "MAC-A-IV" 4 1 19.2444535657028 29.1376682249706 32.3 34.25 0.142394451182411 0.650000000000001 0.0195397781598744 0.00339743610531652 0.039079556319749 "2006" 3 25 40
"1196" "MAC-A-IV" 5 1 20.4345837612143 30.4519798766468 27.15 29.4 0.213447442262669 0.75 0.0265392093215639 0.00333106996050943 0.0530784186431276 "2006" 3 25 40
"1197" "MAC-A-IV" 6 1 24.7408690922202 29.7174081320475 39 43.3 0.0447659112027434 1.43333333333333 0.0348636629595993 0.00926481853482409 0.0697273259191983 "2006" 3 25 40
"1198" "MAC-A-IV" 7 1 21.5245699554317 27.1463974625456 35.7 40.05 0.0826273444713603 1.45 0.0383259949095917 0.0086266170772167 0.0766519898191831 "2006" 3 25 40
"1199" "MAC-A-IV" 8 1 19.4943688662087 21.3016243670936 24.55 26.85 0.156044695913578 0.766666666666667 0.0298513222381147 0.00309499236256155 0.0597026444762294 "2006" 3 25 40
"1200" "MAC-A-IV" 9 1 19.8979427318149 16.8014896874424 25.25 28.2 0.175364742286774 0.983333333333334 0.0368319407408997 0.00412798729697004 0.0736638814817994 "2006" 3 25 40
"1201" "MAC-A-IV" 10 1 23.2761796459344 16.4659895353109 31.85 36.05 0.092341254969458 1.4 0.0412898272375952 0.00746599494125615 0.0825796544751904 "2006" 3 25 40
"1202" "MAC-A-IV" 11 1 22.8629184882525 13.9688577375174 31.35 36.55 0.102815047983752 1.73333333333333 0.0511556397056192 0.00924361278441237 0.102311279411239 "2006" 3 25 40
"1203" "MAC-A-IV" 12 1 19.0566692066752 13.1683757536523 30.45 34.4 0.118040593994001 1.31666666666667 0.0406568567411489 0.00670618766801606 0.0813137134822977 "2006" 3 25 40
"1204" "MAC-A-IV" 13 1 16.994930561327 10.0128284543273 25.35 NA 0.198752379519721 NA NA NA NA "2006" 3 25 40
"1205" "MAC-A-IV" 14 1 15.4253868098045 8.60439797607979 26.95 NA 0.159726500113759 NA NA NA NA "2006" 3 25 40
"1206" "MAC-A-IV" 15 1 20.0573341897598 7.02997729871084 29.3 32.95 0.149232282683113 1.21666666666667 0.0391345816418317 0.00594840934003143 0.078269163283663 "2006" 3 25 40
"1207" "MAC-A-IV" 16 1 22.7101047329495 7.79576346023704 34.05 38.4 0.0838750006430829 1.45 0.0400758089993868 0.00825080405603106 0.0801516179987735 "2006" 3 25 40
"1208" "MAC-A-IV" 17 1 23.2162659241133 4.54415664997237 33.1 37.7 0.0759663366049955 1.53333333333334 0.0433756040236493 0.0085262824618427 0.0867512080472987 "2006" 3 25 40
"1209" "MAC-A-IV" 18 1 18.7273506189737 5.26338914596011 23.65 24.75 0.235945994470197 0.366666666666667 0.0151541246922526 0.00139381994064267 0.0303082493845048 "2006" 3 25 40
"1210" "MAC-A-IV" 19 1 16.3298346491015 4.11589353629223 24.8 28.15 0.170791214930993 1.11666666666667 0.0422345671382542 0.00464386299062826 0.0844691342765086 "2006" 3 25 40
"1211" "MAC-A-IV" 20 1 20.4967548680362 1.9876581430541 29.9 34.85 0.0872605596382253 1.65 0.0510648856032974 0.00839099762819748 0.102129771206595 "2006" 3 25 40
"1212" "MAC-A-IV" 21 1 16.4109780814336 1.47513687514573 27.35 30.75 0.103443039761007 1.13333333333333 0.0390578217948455 0.00517158510658439 0.078115643589691 "2006" 3 25 40
"1213" "MAC-A-IV" 22 1 11.2347140228262 1.16886184258682 24.3 27.2 0.0921235154664654 0.966666666666666 0.0375802076518162 0.0039099738567803 0.0751604153036327 "2006" 3 25 40
"1214" "MAC-A-IV" 23 1 7.48533578370144 3.96957600507802 29.25 35 0.0622649170609464 1.91666666666667 0.059822829270516 0.00967185113300482 0.119645658541032 "2006" 3 25 40
"1215" "MAC-A-IV" 24 1 8.29626214328551 10.2169185152444 25.1 26.35 0.23976480180556 0.416666666666667 0.0162001429498777 0.00168369731278328 0.0324002858997554 "2006" 3 25 40
