"Plot" "Treeno" "Species" "x" "y" "dbh" "d.end" "dratio" "baf1" "baf2" "AGR" "RGR" "AGR.g" "RGR.g" "period" "year" "xmax" "ymax"
"762" 4000 82 1 31.5 22 19.1 20.9 0.358348968105066 0.638352819728461 0.170596424889399 0.599999999999999 0.0300202746393936 0.00188495559215387 0.0600405492787874 3 34 34 38
"772" 4000 83 1 29.1 21 11.5 12.6 0.25164113785558 0.561337341733068 0.223092353202088 0.366666666666667 0.0304499261960759 0.000694030177055545 0.060899852392152 3 34 34 38
"782" 4000 84 1 20.8 20.8 21.7 24.1 0.386120996441281 0.382278416633666 0.156971005700761 0.800000000000001 0.0349665266500652 0.00287769887068825 0.0699330533001303 3 34 34 38
"792" 4000 85 1 21.2 20 28.3 30.3 0.450636942675159 0.315190248675572 0.136495467480587 0.666666666666667 0.0227619692887105 0.00306828882500602 0.0455239385774209 3 34 34 38
"802" 4000 86 1 29.7 17.8 22.1 26.4 0.392539964476021 0.340407354652572 0.14993195620723 1.43333333333333 0.0592621338761877 0.00545982623255126 0.118524267752376 3 34 34 38
"813" 4000 87 1 27.7 17 14.7 14.9 0.314102564102564 0.385655637740213 0.1839767740433 0.066666666666667 0.00450457305557429 0.000154985237577097 0.00900914611114859 3 34 34 38
"822" 4000 88 1 21 13.8 27.4 31.2 0.460504201680672 0.301029862611397 0.130134390403291 1.26666666666667 0.0432916938071374 0.00582974876751147 0.0865833876142749 3 34 34 38
"832" 4000 89 1 21.2 11.2 29.5 33.2 0.478896103896104 0.321380970637973 0.111277546308727 1.23333333333333 0.0393865375255562 0.00607348399755248 0.0787730750511126 3 34 34 38
"842" 4000 90 1 27.9 10.8 22.8 24.3 0.415300546448087 0.526485928588826 0.149076929524551 0.5 0.0212386047953693 0.00184961267480099 0.0424772095907384 3 34 34 38
"852" 4000 91 1 25.9 10.4 32.1 35.9 0.582577132486388 0.20185225172302 0.119065565026513 1.26666666666667 0.037293755119421 0.00676489618073002 0.074587510238842 3 34 34 38
"862" 4000 92 1 25.2 9.7 12 12.2 0.272108843537415 0.947460519126708 0.180099867340679 0.0666666666666664 0.00550976731707017 0.000126710903694788 0.0110195346341404 3 34 34 38
"872" 4000 93 1 24 9.5 19.9 21 0.382692307692308 0.556705685773962 0.147171389633589 0.366666666666667 0.0179342353309921 0.00117783544570838 0.0358684706619842 3 34 34 38
"882" 4000 94 1 28.1 8.3 17.3 18.1 0.350202429149798 0.511832812459656 0.16449804914792 0.266666666666667 0.0150684789226823 0.000741415866247191 0.0301369578453645 3 34 34 38
"892" 4000 95 1 32.1 8.5 12.1 NA 0.344729344729345 0.406566231889226 0.198252564444586 NA NA NA NA 3 34 34 38
"902" 4000 96 1 29.7 7.7 15.6 15.5 0.404145077720207 0.39289514824996 0.161057861891543 -0.0333333333333332 -0.0021436301100968 -8.14196096055354e-05 -0.00428726022019362 3 34 34 38
"922" 4000 98 1 26.5 6.7 16.4 17.3 0.338144329896907 0.479961410262956 0.159646908065905 0.300000000000001 0.0178083888911935 0.000794037543194823 0.0356167777823871 3 34 34 38
"942" 4000 100 1 30.3 5.5 22.1 25.3 0.490022172949002 0.455321412739222 0.141564464101505 1.06666666666667 0.0450755957365891 0.0039709731141375 0.0901511914731782 3 34 34 38
"952" 4000 101 1 20 5.3 25 28.3 0.478927203065134 0.335719082349426 0.129857117850518 1.1 0.0413286599269971 0.00460478943199924 0.0826573198539942 3 34 34 38
"962" 4000 102 1 19.8 4.7 17.6 18.3 0.392857142857143 0.415781216210733 0.149922535640506 0.233333333333333 0.0130007192677564 0.00065790186153926 0.0260014385355127 3 34 34 38
"982" 4000 104 1 30.5 3.5 23 26 0.417422867513612 0.281715533926476 0.128537321824709 1 0.0408674406974441 0.0038484510006475 0.0817348813948883 3 34 34 38
"992" 4000 105 1 22.4 1.7 27.2 30.6 0.541832669322709 0.219221229257857 0.113646106525872 1.13333333333333 0.0392610118854612 0.00514488156902888 0.0785220237709223 3 34 34 38
"1002" 4000 106 1 30.9 1.7 18.9 20.1 0.451073985680191 0.509504066798008 0.139371975924628 0.400000000000001 0.0205192976664779 0.00122522113490002 0.0410385953329558 3 34 34 38
"1013" 4000 107 1 28.3 0.3 19.5 21.2 0.458823529411765 0.366801528920301 0.128757058159486 0.566666666666666 0.0278622387027552 0.00181138996418231 0.0557244774055104 3 34 34 38
"1022" 4000 108 1 31.1 0.1 14.5 14.8 0.386666666666667 0.44794742085003 0.143103537685475 0.1 0.00682617711451357 0.000230121661875455 0.0136523542290273 3 34 34 38
"1032" 4000 109 1 8.3 10.6 13 14.4 0.371428571428571 0.37947965958966 0.181129111676887 0.466666666666667 0.0340929497068061 0.00100426245159754 0.0681858994136121 3 34 34 38
"1042" 4000 110 1 7.1 24.6 11.9 12.5 0.309895833333333 0.473219857939724 0.191393749614701 0.2 0.0163967480635906 0.000383274303737954 0.0327934961271811 3 34 34 38
"1052" 4000 111 1 7.5 3.7 12 12.4 0.336134453781513 0.526719552016828 0.180303610022132 0.133333333333333 0.010929940940997 0.00025551620249197 0.0218598818819939 3 34 34 38
"1062" 4000 112 1 10.6 5.5 11.8 12.1 0.349112426035503 0.405782771706284 0.195556427547093 0.0999999999999996 0.00836864037702542 0.00018771016105199 0.0167372807540509 3 34 34 38
"1082" 4000 114 1 15 5.3 11.3 12.4 0.339339339339339 0.436148313220422 0.189418129891847 0.366666666666667 0.0309645822975654 0.000682511003992382 0.0619291645951308 3 34 34 38
"1092" 4000 115 1 11.4 8.3 13 13.9 0.371428571428571 0.52180285717915 0.189701766824801 0.3 0.0223131608917031 0.000633816317861742 0.0446263217834063 3 34 34 38
"1102" 4000 116 1 5.3 7.5 12.3 12.7 0.341666666666667 0.503618227452469 0.193615827942469 0.133333333333333 0.0106675770287246 0.000261799387799149 0.0213351540574491 3 34 34 38
"1113" 4000 117 1 7.9 10.6 12.5 13.6 0.36231884057971 0.374615946242899 0.194181531067449 0.366666666666667 0.0281137161445837 0.000751626042371359 0.0562274322891673 3 34 34 38
"1122" 4000 118 1 5.7 17.2 12.1 12.3 0.313471502590674 0.526353330542444 0.189864759147084 0.066666666666667 0.00546460325855886 0.000127758101245986 0.0109292065171177 3 34 34 38
"1132" 4000 119 1 1.9 24 10.9 10.9 0.29144385026738 0.48494160906177 0.232559509377148 0 0 0 0 3 34 34 38
"1142" 4000 120 1 16.2 25.2 12.4 13.1 0.264392324093817 0.66988902120307 0.189066658721882 0.233333333333333 0.0183052525320382 0.000467311907221483 0.0366105050640765 3 34 34 38
"1152" 4000 121 1 1.5 35.1 13.5 14.8 0.311059907834101 0.45710479526084 0.178981198660788 0.433333333333334 0.0306458317752285 0.000963159947713072 0.0612916635504571 3 34 34 38
"1182" 4000 124 1 33.1 37.1 14.6 14.2 0.312633832976445 0.297246663634144 0.155493243704158 -0.133333333333333 -0.00925985470235857 -0.000301592894744621 -0.0185197094047172 3 34 34 38
"1202" 4000 126 1 21.8 29.1 10.7 10.7 0.25 0.446450305205775 0.207325749645836 0 0 0 0 3 34 34 38
"1222" 4000 128 1 24 12.8 12.4 12.6 0.278651685393258 0.602889763422015 0.19296345304609 0.0666666666666664 0.00533344711548037 0.000130899693899575 0.0106668942309608 3 34 34 38
"1232" 4000 129 1 21 9.7 10.6 NA 0.24824355971897 0.527104102748635 0.206321638507696 NA NA NA NA 3 34 34 38
"1242" 4000 130 1 22.1 3.8 11.6 11.9 0.298969072164948 0.668775586000451 0.18414112378828 0.1 0.00851110066838828 0.000184568568398401 0.0170222013367766 3 34 34 38
"1261" 4000 132 1 7.2 7.7 10.5 12.2 0.307017543859649 0.48280019979794 0.207092663653837 0.566666666666666 0.0500202315252444 0.00101028383751692 0.100040463050489 3 34 34 38
